#Digilent WaveForms Logic Analyzer Acquisition
#Device Name: Discovery2
#Serial Number: SN:210321A2E28D
#Date Time: 2026-04-02 18:41:13.593
#Sample rate: 1e+08Hz
#Samples: 4096

Time (s),I2S
0.01857514,L h00000000
0.01857515,L h00000000
0.01857516,L h00000000
0.01857517,L h00000000
0.01857518,L h00000000
0.01857519,L h00000000
0.0185752,L h00000000
0.01857521,L h00000000
0.01857522,L h00000000
0.01857523,L h00000000
0.01857524,L h00000000
0.01857525,L h00000000
0.01857526,L h00000000
0.01857527,L h00000000
0.01857528,L h00000000
0.01857529,L h00000000
0.0185753,L h00000000
0.01857531,L h00000000
0.01857532,L h00000000
0.01857533,L h00000000
0.01857534,L h00000000
0.01857535,L h00000000
0.01857536,L h00000000
0.01857537,L h00000000
0.01857538,L h00000000
0.01857539,L h00000000
0.0185754,L h00000000
0.01857541,L h00000000
0.01857542,L h00000000
0.01857543,L h00000000
0.01857544,L h00000000
0.01857545,L h00000000
0.01857546,L h00000000
0.01857547,L h00000000
0.01857548,L h00000000
0.01857549,L h00000000
0.0185755,L h00000000
0.01857551,L h00000000
0.01857552,L h00000000
0.01857553,L h00000000
0.01857554,L h00000000
0.01857555,L h00000000
0.01857556,L h00000000
0.01857557,L h00000000
0.01857558,L h00000000
0.01857559,L h00000000
0.0185756,L h00000000
0.01857561,L h00000000
0.01857562,L h00000000
0.01857563,L h00000000
0.01857564,L h00000000
0.01857565,L h00000000
0.01857566,L h00000000
0.01857567,L h00000000
0.01857568,L h00000000
0.01857569,L h00000000
0.0185757,L h00000000
0.01857571,L h00000000
0.01857572,L h00000000
0.01857573,L h00000000
0.01857574,L h00000000
0.01857575,L h00000000
0.01857576,L h00000000
0.01857577,L h00000000
0.01857578,L h00000000
0.01857579,L h00000000
0.0185758,L h00000000
0.01857581,L h00000000
0.01857582,L h00000000
0.01857583,L h00000000
0.01857584,L h00000000
0.01857585,L h00000000
0.01857586,L h00000000
0.01857587,L h00000000
0.01857588,L h00000000
0.01857589,L h00000000
0.0185759,L h00000000
0.01857591,L h00000000
0.01857592,L h00000000
0.01857593,L h00000000
0.01857594,L h00000000
0.01857595,L h00000000
0.01857596,L h00000000
0.01857597,L h00000000
0.01857598,L h00000000
0.01857599,L h00000000
0.018576,L h00000000
0.01857601,L h00000000
0.01857602,L h00000000
0.01857603,L h00000000
0.01857604,L h00000000
0.01857605,L h00000000
0.01857606,L h00000000
0.01857607,L h00000000
0.01857608,L h00000000
0.01857609,L h00000000
0.0185761,L h00000000
0.01857611,L h00000000
0.01857612,L h00000000
0.01857613,L h00000000
0.01857614,L h00000000
0.01857615,L h00000000
0.01857616,L h00000000
0.01857617,L h00000000
0.01857618,L h00000000
0.01857619,L h00000000
0.0185762,L h00000000
0.01857621,L h00000000
0.01857622,L h00000000
0.01857623,L h00000000
0.01857624,L h00000000
0.01857625,L h00000000
0.01857626,L h00000000
0.01857627,L h00000000
0.01857628,L h00000000
0.01857629,L h00000000
0.0185763,L h00000000
0.01857631,L h00000000
0.01857632,L h00000000
0.01857633,L h00000000
0.01857634,L h00000000
0.01857635,L h00000000
0.01857636,L h00000000
0.01857637,L h00000000
0.01857638,L h00000000
0.01857639,L h00000000
0.0185764,L h00000000
0.01857641,L h00000000
0.01857642,L h00000000
0.01857643,L h00000000
0.01857644,L h00000000
0.01857645,L h00000000
0.01857646,L h00000000
0.01857647,L h00000000
0.01857648,L h00000000
0.01857649,L h00000000
0.0185765,L h00000000
0.01857651,L h00000000
0.01857652,L h00000000
0.01857653,L h00000000
0.01857654,L h00000000
0.01857655,L h00000000
0.01857656,L h00000000
0.01857657,L h00000000
0.01857658,L h00000000
0.01857659,L h00000000
0.0185766,L h00000000
0.01857661,L h00000000
0.01857662,L h00000000
0.01857663,L h00000000
0.01857664,L h00000000
0.01857665,L h00000000
0.01857666,L h00000000
0.01857667,L h00000000
0.01857668,L h00000000
0.01857669,L h00000000
0.0185767,L h00000000
0.01857671,L h00000000
0.01857672,L h00000000
0.01857673,L h00000000
0.01857674,L h00000000
0.01857675,L h00000000
0.01857676,L h00000000
0.01857677,L h00000000
0.01857678,L h00000000
0.01857679,L h00000000
0.0185768,L h00000000
0.01857681,L h00000000
0.01857682,L h00000000
0.01857683,L h00000000
0.01857684,L h00000000
0.01857685,L h00000000
0.01857686,L h00000000
0.01857687,L h00000000
0.01857688,L h00000000
0.01857689,L h00000000
0.0185769,L h00000000
0.01857691,L h00000000
0.01857692,L h00000000
0.01857693,L h00000000
0.01857694,L h00000000
0.01857695,L h00000000
0.01857696,L h00000000
0.01857697,L h00000000
0.01857698,L h00000000
0.01857699,L h00000000
0.018577,L h00000000
0.01857701,L h00000000
0.01857702,L h00000000
0.01857703,L h00000000
0.01857704,L h00000000
0.01857705,L h00000000
0.01857706,L h00000000
0.01857707,L h00000000
0.01857708,L h00000000
0.01857709,L h00000000
0.0185771,L h00000000
0.01857711,L h00000000
0.01857712,L h00000000
0.01857713,L h00000000
0.01857714,L h00000000
0.01857715,L h00000000
0.01857716,L h00000000
0.01857717,L h00000000
0.01857718,L h00000000
0.01857719,L h00000000
0.0185772,L h00000000
0.01857721,L h00000000
0.01857722,L h00000000
0.01857723,L h00000000
0.01857724,L h00000000
0.01857725,L h00000000
0.01857726,L h00000000
0.01857727,L h00000000
0.01857728,L h00000000
0.01857729,L h00000000
0.0185773,L h00000000
0.01857731,L h00000000
0.01857732,L h00000000
0.01857733,L h00000000
0.01857734,L h00000000
0.01857735,L h00000000
0.01857736,L h00000000
0.01857737,L h00000000
0.01857738,L h00000000
0.01857739,L h00000000
0.0185774,L h00000000
0.01857741,L h00000000
0.01857742,L h00000000
0.01857743,L h00000000
0.01857744,L h00000000
0.01857745,L h00000000
0.01857746,L h00000000
0.01857747,L h00000000
0.01857748,L h00000000
0.01857749,L h00000000
0.0185775,L h00000000
0.01857751,L h00000000
0.01857752,L h00000000
0.01857753,L h00000000
0.01857754,L h00000000
0.01857755,L h00000000
0.01857756,L h00000000
0.01857757,L h00000000
0.01857758,L h00000000
0.01857759,L h00000000
0.0185776,L h00000000
0.01857761,L h00000000
0.01857762,L h00000000
0.01857763,L h00000000
0.01857764,L h00000000
0.01857765,L h00000000
0.01857766,L h00000000
0.01857767,L h00000000
0.01857768,L h00000000
0.01857769,L h00000000
0.0185777,L h00000000
0.01857771,L h00000000
0.01857772,L h00000000
0.01857773,L h00000000
0.01857774,L h00000000
0.01857775,L h00000000
0.01857776,L h00000000
0.01857777,L h00000000
0.01857778,L h00000000
0.01857779,L h00000000
0.0185778,L h00000000
0.01857781,L h00000000
0.01857782,L h00000000
0.01857783,L h00000000
0.01857784,L h00000000
0.01857785,L h00000000
0.01857786,L h00000000
0.01857787,L h00000000
0.01857788,L h00000000
0.01857789,L h00000000
0.0185779,L h00000000
0.01857791,L h00000000
0.01857792,L h00000000
0.01857793,L h00000000
0.01857794,L h00000000
0.01857795,L h00000000
0.01857796,L h00000000
0.01857797,L h00000000
0.01857798,L h00000000
0.01857799,L h00000000
0.018578,L h00000000
0.01857801,L h00000000
0.01857802,L h00000000
0.01857803,L h00000000
0.01857804,L h00000000
0.01857805,L h00000000
0.01857806,L h00000000
0.01857807,L h00000000
0.01857808,L h00000000
0.01857809,L h00000000
0.0185781,L h00000000
0.01857811,L h00000000
0.01857812,L h00000000
0.01857813,L h00000000
0.01857814,L h00000000
0.01857815,L h00000000
0.01857816,L h00000000
0.01857817,L h00000000
0.01857818,L h00000000
0.01857819,L h00000000
0.0185782,L h00000000
0.01857821,L h00000000
0.01857822,L h00000000
0.01857823,L h00000000
0.01857824,L h00000000
0.01857825,L h00000000
0.01857826,L h00000000
0.01857827,L h00000000
0.01857828,L h00000000
0.01857829,L h00000000
0.0185783,L h00000000
0.01857831,L h00000000
0.01857832,L h00000000
0.01857833,L h00000000
0.01857834,L h00000000
0.01857835,L h00000000
0.01857836,L h00000000
0.01857837,L h00000000
0.01857838,L h00000000
0.01857839,L h00000000
0.0185784,L h00000000
0.01857841,L h00000000
0.01857842,L h00000000
0.01857843,L h00000000
0.01857844,L h00000000
0.01857845,L h00000000
0.01857846,L h00000000
0.01857847,L h00000000
0.01857848,L h00000000
0.01857849,L h00000000
0.0185785,L h00000000
0.01857851,L h00000000
0.01857852,L h00000000
0.01857853,L h00000000
0.01857854,L h00000000
0.01857855,L h00000000
0.01857856,L h00000000
0.01857857,L h00000000
0.01857858,L h00000000
0.01857859,L h00000000
0.0185786,L h00000000
0.01857861,L h00000000
0.01857862,L h00000000
0.01857863,L h00000000
0.01857864,L h00000000
0.01857865,L h00000000
0.01857866,L h00000000
0.01857867,L h00000000
0.01857868,L h00000000
0.01857869,L h00000000
0.0185787,L h00000000
0.01857871,L h00000000
0.01857872,L h00000000
0.01857873,L h00000000
0.01857874,L h00000000
0.01857875,L h00000000
0.01857876,L h00000000
0.01857877,L h00000000
0.01857878,L h00000000
0.01857879,L h00000000
0.0185788,L h00000000
0.01857881,L h00000000
0.01857882,L h00000000
0.01857883,L h00000000
0.01857884,L h00000000
0.01857885,L h00000000
0.01857886,L h00000000
0.01857887,L h00000000
0.01857888,L h00000000
0.01857889,L h00000000
0.0185789,L h00000000
0.01857891,L h00000000
0.01857892,L h00000000
0.01857893,L h00000000
0.01857894,L h00000000
0.01857895,L h00000000
0.01857896,L h00000000
0.01857897,L h00000000
0.01857898,L h00000000
0.01857899,L h00000000
0.018579,L h00000000
0.01857901,L h00000000
0.01857902,L h00000000
0.01857903,L h00000000
0.01857904,L h00000000
0.01857905,L h00000000
0.01857906,L h00000000
0.01857907,L h00000000
0.01857908,L h00000000
0.01857909,L h00000000
0.0185791,L h00000000
0.01857911,L h00000000
0.01857912,L h00000000
0.01857913,L h00000000
0.01857914,L h00000000
0.01857915,L h00000000
0.01857916,L h00000000
0.01857917,L h00000000
0.01857918,L h00000000
0.01857919,L h00000000
0.0185792,L h00000000
0.01857921,L h00000000
0.01857922,L h00000000
0.01857923,L h00000000
0.01857924,L h00000000
0.01857925,L h00000000
0.01857926,L h00000000
0.01857927,L h00000000
0.01857928,L h00000000
0.01857929,L h00000000
0.0185793,L h00000000
0.01857931,L h00000000
0.01857932,L h00000000
0.01857933,L h00000000
0.01857934,L h00000000
0.01857935,L h00000000
0.01857936,L h00000000
0.01857937,L h00000000
0.01857938,L h00000000
0.01857939,L h00000000
0.0185794,L h00000000
0.01857941,L h00000000
0.01857942,L h00000000
0.01857943,L h00000000
0.01857944,L h00000000
0.01857945,L h00000000
0.01857946,L h00000000
0.01857947,L h00000000
0.01857948,L h00000000
0.01857949,L h00000000
0.0185795,L h00000000
0.01857951,L h00000000
0.01857952,L h00000000
0.01857953,L h00000000
0.01857954,L h00000000
0.01857955,L h00000000
0.01857956,L h00000000
0.01857957,L h00000000
0.01857958,L h00000000
0.01857959,L h00000000
0.0185796,L h00000000
0.01857961,L h00000000
0.01857962,L h00000000
0.01857963,L h00000000
0.01857964,L h00000000
0.01857965,L h00000000
0.01857966,L h00000000
0.01857967,L h00000000
0.01857968,L h00000000
0.01857969,L h00000000
0.0185797,L h00000000
0.01857971,L h00000000
0.01857972,L h00000000
0.01857973,L h00000000
0.01857974,L h00000000
0.01857975,L h00000000
0.01857976,L h00000000
0.01857977,L h00000000
0.01857978,L h00000000
0.01857979,L h00000000
0.0185798,L h00000000
0.01857981,L h00000000
0.01857982,L h00000000
0.01857983,L h00000000
0.01857984,L h00000000
0.01857985,L h00000000
0.01857986,L h00000000
0.01857987,L h00000000
0.01857988,L h00000000
0.01857989,L h00000000
0.0185799,L h00000000
0.01857991,L h00000000
0.01857992,L h00000000
0.01857993,L h00000000
0.01857994,L h00000000
0.01857995,L h00000000
0.01857996,L h00000000
0.01857997,L h00000000
0.01857998,L h00000000
0.01857999,L h00000000
0.01858,L h00000000
0.01858001,L h00000000
0.01858002,L h00000000
0.01858003,L h00000000
0.01858004,L h00000000
0.01858005,L h00000000
0.01858006,L h00000000
0.01858007,L h00000000
0.01858008,L h00000000
0.01858009,L h00000000
0.0185801,L h00000000
0.01858011,L h00000000
0.01858012,L h00000000
0.01858013,L h00000000
0.01858014,L h00000000
0.01858015,L h00000000
0.01858016,L h00000000
0.01858017,L h00000000
0.01858018,L h00000000
0.01858019,L h00000000
0.0185802,L h00000000
0.01858021,L h00000000
0.01858022,L h00000000
0.01858023,L h00000000
0.01858024,L h00000000
0.01858025,L h00000000
0.01858026,L h00000000
0.01858027,L h00000000
0.01858028,L h00000000
0.01858029,L h00000000
0.0185803,L h00000000
0.01858031,L h00000000
0.01858032,L h00000000
0.01858033,L h00000000
0.01858034,L h00000000
0.01858035,L h00000000
0.01858036,L h00000000
0.01858037,L h00000000
0.01858038,L h00000000
0.01858039,L h00000000
0.0185804,L h00000000
0.01858041,L h00000000
0.01858042,L h00000000
0.01858043,L h00000000
0.01858044,L h00000000
0.01858045,L h00000000
0.01858046,L h00000000
0.01858047,L h00000000
0.01858048,L h00000000
0.01858049,L h00000000
0.0185805,L h00000000
0.01858051,L h00000000
0.01858052,L h00000000
0.01858053,L h00000000
0.01858054,L h00000000
0.01858055,L h00000000
0.01858056,L h00000000
0.01858057,L h00000000
0.01858058,L h00000000
0.01858059,L h00000000
0.0185806,L h00000000
0.01858061,L h00000000
0.01858062,L h00000000
0.01858063,L h00000000
0.01858064,L h00000000
0.01858065,L h00000000
0.01858066,L h00000000
0.01858067,L h00000000
0.01858068,L h00000000
0.01858069,L h00000000
0.0185807,L h00000000
0.01858071,L h00000000
0.01858072,L h00000000
0.01858073,L h00000000
0.01858074,L h00000000
0.01858075,L h00000000
0.01858076,L h00000000
0.01858077,L h00000000
0.01858078,L h00000000
0.01858079,L h00000000
0.0185808,L h00000000
0.01858081,L h00000000
0.01858082,L h00000000
0.01858083,L h00000000
0.01858084,L h00000000
0.01858085,L h00000000
0.01858086,L h00000000
0.01858087,L h00000000
0.01858088,L h00000000
0.01858089,L h00000000
0.0185809,L h00000000
0.01858091,L h00000000
0.01858092,L h00000000
0.01858093,L h00000000
0.01858094,L h00000000
0.01858095,L h00000000
0.01858096,L h00000000
0.01858097,L h00000000
0.01858098,L h00000000
0.01858099,L h00000000
0.018581,L h00000000
0.01858101,L h00000000
0.01858102,L h00000000
0.01858103,L h00000000
0.01858104,L h00000000
0.01858105,L h00000000
0.01858106,L h00000000
0.01858107,L h00000000
0.01858108,L h00000000
0.01858109,L h00000000
0.0185811,L h00000000
0.01858111,L h00000000
0.01858112,L h00000000
0.01858113,L h00000000
0.01858114,L h00000000
0.01858115,L h00000000
0.01858116,L h00000000
0.01858117,L h00000000
0.01858118,L h00000000
0.01858119,L h00000000
0.0185812,L h00000000
0.01858121,L h00000000
0.01858122,L h00000000
0.01858123,L h00000000
0.01858124,L h00000000
0.01858125,L h00000000
0.01858126,L h00000000
0.01858127,L h00000000
0.01858128,L h00000000
0.01858129,L h00000000
0.0185813,L h00000000
0.01858131,L h00000000
0.01858132,L h00000000
0.01858133,L h00000000
0.01858134,L h00000000
0.01858135,L h00000000
0.01858136,L h00000000
0.01858137,L h00000000
0.01858138,L h00000000
0.01858139,L h00000000
0.0185814,L h00000000
0.01858141,L h00000000
0.01858142,L h00000000
0.01858143,L h00000000
0.01858144,L h00000000
0.01858145,L h00000000
0.01858146,L h00000000
0.01858147,L h00000000
0.01858148,L h00000000
0.01858149,L h00000000
0.0185815,L h00000000
0.01858151,L h00000000
0.01858152,L h00000000
0.01858153,L h00000000
0.01858154,L h00000000
0.01858155,L h00000000
0.01858156,L h00000000
0.01858157,L h00000000
0.01858158,L h00000000
0.01858159,L h00000000
0.0185816,L h00000000
0.01858161,L h00000000
0.01858162,L h00000000
0.01858163,L h00000000
0.01858164,L h00000000
0.01858165,L h00000000
0.01858166,L h00000000
0.01858167,L h00000000
0.01858168,L h00000000
0.01858169,L h00000000
0.0185817,L h00000000
0.01858171,L h00000000
0.01858172,L h00000000
0.01858173,L h00000000
0.01858174,L h00000000
0.01858175,L h00000000
0.01858176,L h00000000
0.01858177,L h00000000
0.01858178,L h00000000
0.01858179,L h00000000
0.0185818,L h00000000
0.01858181,L h00000000
0.01858182,L h00000000
0.01858183,L h00000000
0.01858184,L h00000000
0.01858185,L h00000000
0.01858186,L h00000000
0.01858187,L h00000000
0.01858188,L h00000000
0.01858189,L h00000000
0.0185819,L h00000000
0.01858191,L h00000000
0.01858192,L h00000000
0.01858193,L h00000000
0.01858194,L h00000000
0.01858195,L h00000000
0.01858196,L h00000000
0.01858197,L h00000000
0.01858198,L h00000000
0.01858199,L h00000000
0.018582,L h00000000
0.01858201,L h00000000
0.01858202,L h00000000
0.01858203,L h00000000
0.01858204,L h00000000
0.01858205,L h00000000
0.01858206,L h00000000
0.01858207,L h00000000
0.01858208,L h00000000
0.01858209,L h00000000
0.0185821,L h00000000
0.01858211,L h00000000
0.01858212,L h00000000
0.01858213,L h00000000
0.01858214,L h00000000
0.01858215,L h00000000
0.01858216,L h00000000
0.01858217,L h00000000
0.01858218,L h00000000
0.01858219,L h00000000
0.0185822,L h00000000
0.01858221,L h00000000
0.01858222,L h00000000
0.01858223,L h00000000
0.01858224,L h00000000
0.01858225,L h00000000
0.01858226,L h00000000
0.01858227,L h00000000
0.01858228,L h00000000
0.01858229,L h00000000
0.0185823,L h00000000
0.01858231,L h00000000
0.01858232,L h00000000
0.01858233,L h00000000
0.01858234,L h00000000
0.01858235,L h00000000
0.01858236,L h00000000
0.01858237,L h00000000
0.01858238,L h00000000
0.01858239,L h00000000
0.0185824,L h00000000
0.01858241,L h00000000
0.01858242,L h00000000
0.01858243,L h00000000
0.01858244,L h00000000
0.01858245,L h00000000
0.01858246,L h00000000
0.01858247,L h00000000
0.01858248,L h00000000
0.01858249,L h00000000
0.0185825,L h00000000
0.01858251,L h00000000
0.01858252,L h00000000
0.01858253,L h00000000
0.01858254,L h00000000
0.01858255,L h00000000
0.01858256,L h00000000
0.01858257,L h00000000
0.01858258,L h00000000
0.01858259,L h00000000
0.0185826,L h00000000
0.01858261,L h00000000
0.01858262,L h00000000
0.01858263,L h00000000
0.01858264,L h00000000
0.01858265,L h00000000
0.01858266,L h00000000
0.01858267,L h00000000
0.01858268,L h00000000
0.01858269,L h00000000
0.0185827,L h00000000
0.01858271,L h00000000
0.01858272,L h00000000
0.01858273,L h00000000
0.01858274,L h00000000
0.01858275,L h00000000
0.01858276,L h00000000
0.01858277,L h00000000
0.01858278,L h00000000
0.01858279,L h00000000
0.0185828,L h00000000
0.01858281,L h00000000
0.01858282,L h00000000
0.01858283,L h00000000
0.01858284,L h00000000
0.01858285,L h00000000
0.01858286,L h00000000
0.01858287,L h00000000
0.01858288,L h00000000
0.01858289,L h00000000
0.0185829,L h00000000
0.01858291,L h00000000
0.01858292,L h00000000
0.01858293,L h00000000
0.01858294,L h00000000
0.01858295,L h00000000
0.01858296,L h00000000
0.01858297,L h00000000
0.01858298,L h00000000
0.01858299,L h00000000
0.018583,L h00000000
0.01858301,L h00000000
0.01858302,L h00000000
0.01858303,L h00000000
0.01858304,L h00000000
0.01858305,L h00000000
0.01858306,L h00000000
0.01858307,L h00000000
0.01858308,L h00000000
0.01858309,L h00000000
0.0185831,L h00000000
0.01858311,L h00000000
0.01858312,L h00000000
0.01858313,L h00000000
0.01858314,L h00000000
0.01858315,L h00000000
0.01858316,L h00000000
0.01858317,L h00000000
0.01858318,L h00000000
0.01858319,L h00000000
0.0185832,L h00000000
0.01858321,L h00000000
0.01858322,L h00000000
0.01858323,L h00000000
0.01858324,L h00000000
0.01858325,L h00000000
0.01858326,L h00000000
0.01858327,L h00000000
0.01858328,X
0.01858329,X
0.0185833,X
0.01858331,X
0.01858332,X
0.01858333,X
0.01858334,X
0.01858335,X
0.01858336,X
0.01858337,X
0.01858338,X
0.01858339,X
0.0185834,X
0.01858341,X
0.01858342,X
0.01858343,X
0.01858344,X
0.01858345,X
0.01858346,X
0.01858347,X
0.01858348,X
0.01858349,X
0.0185835,X
0.01858351,X
0.01858352,X
0.01858353,X
0.01858354,X
0.01858355,X
0.01858356,X
0.01858357,X
0.01858358,X
0.01858359,X
0.0185836,X
0.01858361,X
0.01858362,X
0.01858363,X
0.01858364,X
0.01858365,X
0.01858366,X
0.01858367,X
0.01858368,X
0.01858369,X
0.0185837,X
0.01858371,X
0.01858372,X
0.01858373,X
0.01858374,X
0.01858375,X
0.01858376,X
0.01858377,X
0.01858378,X
0.01858379,X
0.0185838,X
0.01858381,X
0.01858382,X
0.01858383,X
0.01858384,X
0.01858385,X
0.01858386,X
0.01858387,X
0.01858388,X
0.01858389,X
0.0185839,X
0.01858391,X
0.01858392,X
0.01858393,X
0.01858394,X
0.01858395,X
0.01858396,X
0.01858397,X
0.01858398,X
0.01858399,X
0.018584,X
0.01858401,X
0.01858402,X
0.01858403,X
0.01858404,X
0.01858405,X
0.01858406,X
0.01858407,X
0.01858408,X
0.01858409,X
0.0185841,X
0.01858411,X
0.01858412,X
0.01858413,X
0.01858414,X
0.01858415,X
0.01858416,X
0.01858417,X
0.01858418,X
0.01858419,X
0.0185842,X
0.01858421,X
0.01858422,X
0.01858423,X
0.01858424,X
0.01858425,X
0.01858426,X
0.01858427,X
0.01858428,X
0.01858429,X
0.0185843,X
0.01858431,X
0.01858432,X
0.01858433,X
0.01858434,X
0.01858435,X
0.01858436,X
0.01858437,X
0.01858438,X
0.01858439,X
0.0185844,X
0.01858441,X
0.01858442,X
0.01858443,X
0.01858444,X
0.01858445,X
0.01858446,X
0.01858447,X
0.01858448,X
0.01858449,X
0.0185845,X
0.01858451,X
0.01858452,X
0.01858453,X
0.01858454,X
0.01858455,X
0.01858456,X
0.01858457,X
0.01858458,X
0.01858459,X
0.0185846,X
0.01858461,X
0.01858462,X
0.01858463,X
0.01858464,X
0.01858465,X
0.01858466,X
0.01858467,X
0.01858468,X
0.01858469,X
0.0185847,X
0.01858471,X
0.01858472,X
0.01858473,X
0.01858474,X
0.01858475,X
0.01858476,X
0.01858477,X
0.01858478,X
0.01858479,X
0.0185848,X
0.01858481,X
0.01858482,X
0.01858483,X
0.01858484,X
0.01858485,X
0.01858486,X
0.01858487,X
0.01858488,X
0.01858489,X
0.0185849,X
0.01858491,X
0.01858492,X
0.01858493,X
0.01858494,X
0.01858495,X
0.01858496,X
0.01858497,X
0.01858498,X
0.01858499,X
0.018585,X
0.01858501,X
0.01858502,X
0.01858503,X
0.01858504,X
0.01858505,X
0.01858506,X
0.01858507,X
0.01858508,X
0.01858509,X
0.0185851,X
0.01858511,X
0.01858512,X
0.01858513,X
0.01858514,X
0.01858515,X
0.01858516,X
0.01858517,X
0.01858518,X
0.01858519,X
0.0185852,X
0.01858521,X
0.01858522,X
0.01858523,X
0.01858524,X
0.01858525,X
0.01858526,X
0.01858527,X
0.01858528,X
0.01858529,X
0.0185853,X
0.01858531,X
0.01858532,X
0.01858533,X
0.01858534,X
0.01858535,X
0.01858536,X
0.01858537,X
0.01858538,X
0.01858539,X
0.0185854,X
0.01858541,X
0.01858542,X
0.01858543,X
0.01858544,X
0.01858545,X
0.01858546,X
0.01858547,X
0.01858548,X
0.01858549,X
0.0185855,X
0.01858551,X
0.01858552,X
0.01858553,X
0.01858554,X
0.01858555,X
0.01858556,X
0.01858557,X
0.01858558,X
0.01858559,X
0.0185856,X
0.01858561,X
0.01858562,X
0.01858563,X
0.01858564,X
0.01858565,X
0.01858566,X
0.01858567,X
0.01858568,X
0.01858569,X
0.0185857,X
0.01858571,X
0.01858572,X
0.01858573,X
0.01858574,X
0.01858575,X
0.01858576,X
0.01858577,X
0.01858578,X
0.01858579,X
0.0185858,X
0.01858581,X
0.01858582,X
0.01858583,X
0.01858584,X
0.01858585,X
0.01858586,X
0.01858587,X
0.01858588,X
0.01858589,X
0.0185859,X
0.01858591,X
0.01858592,X
0.01858593,X
0.01858594,X
0.01858595,X
0.01858596,X
0.01858597,X
0.01858598,X
0.01858599,X
0.018586,X
0.01858601,X
0.01858602,X
0.01858603,X
0.01858604,X
0.01858605,X
0.01858606,X
0.01858607,X
0.01858608,X
0.01858609,X
0.0185861,X
0.01858611,X
0.01858612,X
0.01858613,X
0.01858614,X
0.01858615,X
0.01858616,X
0.01858617,X
0.01858618,X
0.01858619,X
0.0185862,X
0.01858621,X
0.01858622,X
0.01858623,X
0.01858624,X
0.01858625,X
0.01858626,X
0.01858627,X
0.01858628,X
0.01858629,X
0.0185863,X
0.01858631,X
0.01858632,X
0.01858633,X
0.01858634,X
0.01858635,X
0.01858636,X
0.01858637,X
0.01858638,X
0.01858639,X
0.0185864,X
0.01858641,X
0.01858642,X
0.01858643,X
0.01858644,X
0.01858645,X
0.01858646,X
0.01858647,X
0.01858648,X
0.01858649,X
0.0185865,X
0.01858651,X
0.01858652,X
0.01858653,X
0.01858654,X
0.01858655,X
0.01858656,X
0.01858657,X
0.01858658,X
0.01858659,X
0.0185866,X
0.01858661,X
0.01858662,X
0.01858663,X
0.01858664,X
0.01858665,X
0.01858666,X
0.01858667,X
0.01858668,X
0.01858669,X
0.0185867,X
0.01858671,X
0.01858672,X
0.01858673,X
0.01858674,X
0.01858675,X
0.01858676,X
0.01858677,X
0.01858678,X
0.01858679,X
0.0185868,X
0.01858681,X
0.01858682,X
0.01858683,X
0.01858684,X
0.01858685,X
0.01858686,X
0.01858687,X
0.01858688,X
0.01858689,X
0.0185869,X
0.01858691,X
0.01858692,X
0.01858693,X
0.01858694,X
0.01858695,X
0.01858696,X
0.01858697,X
0.01858698,X
0.01858699,X
0.018587,X
0.01858701,X
0.01858702,X
0.01858703,X
0.01858704,X
0.01858705,X
0.01858706,X
0.01858707,X
0.01858708,X
0.01858709,X
0.0185871,X
0.01858711,X
0.01858712,X
0.01858713,X
0.01858714,X
0.01858715,X
0.01858716,X
0.01858717,X
0.01858718,X
0.01858719,X
0.0185872,X
0.01858721,X
0.01858722,X
0.01858723,X
0.01858724,X
0.01858725,X
0.01858726,X
0.01858727,X
0.01858728,X
0.01858729,X
0.0185873,X
0.01858731,X
0.01858732,X
0.01858733,X
0.01858734,X
0.01858735,X
0.01858736,X
0.01858737,X
0.01858738,X
0.01858739,X
0.0185874,X
0.01858741,X
0.01858742,X
0.01858743,X
0.01858744,X
0.01858745,X
0.01858746,X
0.01858747,X
0.01858748,X
0.01858749,X
0.0185875,X
0.01858751,X
0.01858752,X
0.01858753,X
0.01858754,X
0.01858755,X
0.01858756,X
0.01858757,X
0.01858758,X
0.01858759,X
0.0185876,X
0.01858761,X
0.01858762,X
0.01858763,X
0.01858764,X
0.01858765,X
0.01858766,X
0.01858767,X
0.01858768,X
0.01858769,X
0.0185877,X
0.01858771,X
0.01858772,X
0.01858773,X
0.01858774,X
0.01858775,X
0.01858776,X
0.01858777,X
0.01858778,X
0.01858779,X
0.0185878,X
0.01858781,X
0.01858782,X
0.01858783,X
0.01858784,X
0.01858785,X
0.01858786,X
0.01858787,X
0.01858788,X
0.01858789,X
0.0185879,X
0.01858791,X
0.01858792,X
0.01858793,X
0.01858794,X
0.01858795,X
0.01858796,X
0.01858797,X
0.01858798,X
0.01858799,X
0.018588,X
0.01858801,X
0.01858802,X
0.01858803,X
0.01858804,X
0.01858805,X
0.01858806,X
0.01858807,X
0.01858808,X
0.01858809,X
0.0185881,X
0.01858811,X
0.01858812,X
0.01858813,X
0.01858814,X
0.01858815,X
0.01858816,X
0.01858817,X
0.01858818,X
0.01858819,X
0.0185882,X
0.01858821,X
0.01858822,X
0.01858823,X
0.01858824,X
0.01858825,X
0.01858826,X
0.01858827,X
0.01858828,X
0.01858829,X
0.0185883,X
0.01858831,X
0.01858832,X
0.01858833,X
0.01858834,X
0.01858835,X
0.01858836,X
0.01858837,X
0.01858838,X
0.01858839,X
0.0185884,X
0.01858841,X
0.01858842,X
0.01858843,X
